,dataset,cluster,dist_metric,inside_avg,outside_avg,out/in ratio,cluster_size
244,tasic,111,0.4,34113.24706793914,109763.29866955006,3.217615093953034,51
245,tasic,112,0.4,40214.00951116568,109276.69487342417,2.7173787493903783,59
246,tasic,113,0.4,31390.157006827165,122815.2593895394,3.912540461738622,46
247,tasic,114,0.4,33566.70318545773,103786.99889659813,3.091962839578547,16
248,tasic,115,0.4,67533.8717454162,124662.27713152785,1.845922259595448,56
249,tasic,116,0.4,66002.32835013133,120734.01569136942,1.8292387361078482,18
250,tasic,117,0.4,43155.947826527045,106724.00358812332,2.4729848135214016,583
251,tasic,118,0.4,51427.8633203399,158136.8160264838,3.0749248717852167,52
252,tasic,119,0.4,84547.45131206719,153777.13617017312,1.81882639610953,4
253,tasic,120,0.4,80547.45337163698,147254.19157185088,1.828166942689503,13
254,tasic,121,0.4,41510.9426866931,144760.26576216877,3.487279651892214,83
255,tasic,122,0.4,43545.19863908652,171493.3709092085,3.938284271719332,37
256,tasic,123,0.4,71243.882459217,186647.61634687727,2.6198406081212973,12
257,tasic,124,0.4,52650.35937652314,158931.81174417312,3.018627291935276,80
258,tasic,125,0.4,74480.62730088744,153354.7005115792,2.058987767276122,7
259,tasic,126,0.4,47388.5994790303,129153.75068291083,2.7254181829125805,40
260,tasic,127,0.4,70803.54393168226,149666.65029902325,2.1138299298045777,36
261,tasic,128,0.4,41364.15177920867,154960.16509500417,3.746243025171703,110
262,tasic,129,0.4,55773.59344941686,151985.38493743408,2.72504200532238,183
263,tasic,130,0.4,61506.82922085642,120357.07134171415,1.9568082579828734,7
264,tasic,131,0.4,56318.09312367697,173805.29673403836,3.0861360371764435,30
265,tasic,132,0.4,42492.657833465164,148806.2475941355,3.501928454965763,106
266,tasic,0,1.0,208.9646530290404,481.53822755606245,2.3044003881802047,68
267,tasic,1,1.0,172.52555992150687,421.4084159842545,2.442585412712068,76
268,tasic,2,1.0,138.58763560969936,481.7832131476998,3.476379483841783,115
269,tasic,3,1.0,246.21818622076293,426.3735909364826,1.731690081390615,287
270,tasic,4,1.0,182.46204446101598,397.47867947180237,2.178418424752036,534
271,tasic,5,1.0,149.09498420521297,422.7305550085736,2.835310371184125,879
272,tasic,6,1.0,190.94228314768046,394.6336242645174,2.066769171076141,76
273,tasic,7,1.0,148.37534291292144,503.187656926909,3.391315882061482,68
274,tasic,8,1.0,171.24052085353733,509.2250597973718,2.97374159608469,71
275,tasic,9,1.0,146.78868467497784,497.06150640422175,3.3862385748930466,48
276,tasic,10,1.0,171.16921937805202,463.4495712782221,2.707552052653968,86
277,tasic,11,1.0,179.8801178948944,460.3339680643882,2.559115334432711,49
278,tasic,12,1.0,211.17026069613797,535.098780952841,2.5339684631199932,56
279,tasic,13,1.0,216.19279129723947,436.6090186499255,2.0195355082382918,148
280,tasic,14,1.0,195.10992817793667,492.1333840192584,2.522339014806268,213
281,tasic,15,1.0,234.1179993479171,333.47426863438557,1.4243854362466917,80
282,tasic,16,1.0,263.90713580367844,483.34737587499313,1.831505519557293,289
283,tasic,17,1.0,154.00613652717078,440.5942105734438,2.860887367924532,128
284,tasic,18,1.0,211.05776775585468,431.8404442789221,2.0460770000110218,118
285,tasic,19,1.0,194.2453590183687,474.15682836828876,2.4410201137595795,137
286,tasic,20,1.0,211.7659684232811,435.0851438115647,2.0545564854023652,366
287,tasic,21,1.0,206.23548892430352,466.29578010899,2.260987100431288,115
288,tasic,22,1.0,162.17455778214747,424.34496062384943,2.6165939123070157,211
289,tasic,23,1.0,184.87192362437904,492.3553842649515,2.6632242182177666,116
290,tasic,24,1.0,193.63435003224436,376.99429378636717,1.946939134113288,289
291,tasic,25,1.0,230.00524967102487,455.557248317416,1.980638480943356,242
292,tasic,26,1.0,198.2730646153916,454.63630272071333,2.292980660800361,232
293,tasic,27,1.0,181.46125132294873,521.8426453607428,2.8757800442586685,207
294,tasic,28,1.0,193.74728556990567,483.5727465454026,2.495894304392334,61
295,tasic,29,1.0,110.22450162866267,559.8964868298947,5.0796009830567455,179
296,tasic,30,1.0,169.6200046776667,377.69038068854036,2.2266853571091167,67
297,tasic,31,1.0,209.51594533577213,409.3361763603683,1.9537232629447963,178
298,tasic,32,1.0,188.29074382016466,468.67424148424755,2.4890986777973296,59
299,tasic,33,1.0,154.9230920318242,389.3865708533382,2.513418533973945,74
300,tasic,34,1.0,215.67842181379243,460.3572416590103,2.1344612863333317,238
301,tasic,35,1.0,181.43503728564247,411.8668984460829,2.270051609699067,63
302,tasic,36,1.0,153.15953592581118,370.8545415795098,2.4213610947420716,89
303,tasic,37,1.0,162.57748565004553,416.44863151635354,2.561539378292365,115
304,tasic,38,1.0,156.8298930069014,441.94296487658465,2.8179765757867137,555
305,tasic,39,1.0,152.06305607740643,423.27228251013065,2.7835313417262073,203
306,tasic,40,1.0,175.82118031929838,449.7343741445231,2.55790783185386,79
307,tasic,41,1.0,157.53761648255454,502.02141379138527,3.1866764586157004,208
308,tasic,42,1.0,147.9984115655531,447.6557466545866,3.024733454360798,61
309,tasic,43,1.0,183.93833768364587,440.49299898377905,2.3947862339681443,126
310,tasic,44,1.0,200.02864677555243,434.5232205699983,2.172304955187578,103
311,tasic,45,1.0,158.2339587551075,421.7650877185906,2.6654524163889493,131
312,tasic,46,1.0,170.78969624597093,436.54807970043646,2.5560563037229183,80
313,tasic,47,1.0,189.12698656164713,489.7099586267394,2.5893182539928823,71
314,tasic,48,1.0,148.05800295088187,450.14561189859506,3.040332862303502,165
