,dataset,cluster,dist_metric,inside_avg,outside_avg,out/in ratio,cluster_size
83,tasic,83,0.0,11731.1,11584.75,0.9875246140600625,1049
84,tasic,84,0.0,10634.9,11474.1,1.0789100038552315,200
85,tasic,85,0.0,11206.5,11141.2,0.9941730245839469,380
86,tasic,86,0.0,12530.5,12566.6,1.0028809704321455,172
87,tasic,87,0.0,11016.9,10646.8,0.9664061578120887,75
88,tasic,88,0.0,12009.6,12176.1,1.0138639088729018,91
89,tasic,89,0.0,12876.8,12643.4,0.9818743787276342,22
90,tasic,90,0.0,12003.1,12122.2,1.0099224367038515,102
91,tasic,91,0.0,12624.6,12425.8,0.9842529664306195,109
92,tasic,92,0.0,12314.4,12463.1,1.0120752939647892,220
93,tasic,93,0.0,13053.1,12639.0,0.9682757352659521,203
94,tasic,94,0.0,13618.2,13335.3,0.9792263294708551,43
95,tasic,95,0.0,13611.7,13341.2,0.9801273904067824,122
96,tasic,96,0.0,10745.4,11375.9,1.0586762707763322,183
97,tasic,97,0.0,11680.3,11904.3,1.019177589616705,300
98,tasic,98,0.0,10167.0,11145.6,1.0962525818825613,180
99,tasic,99,0.0,11520.2,11831.1,1.0269873786913422,241
100,tasic,100,0.0,12346.2,12561.2,1.017414265118012,259
101,tasic,101,0.0,11660.4,11586.0,0.9936194298651848,98
102,tasic,102,0.0,11594.6,11852.2,1.0222172390595623,82
103,tasic,103,0.0,12286.4,11948.9,0.9725306029430916,65
104,tasic,104,0.0,11573.9,11398.7,0.9848624923318847,278
105,tasic,105,0.0,11686.0,12157.7,1.0403645387643334,318
106,tasic,106,0.0,12358.3,12174.4,0.9851193125268038,210
107,tasic,107,0.0,11798.4,11653.2,0.987693246541904,107
108,tasic,108,0.0,12247.4,12238.5,0.9992733151526039,118
109,tasic,109,0.0,11900.4,11573.8,0.9725555443514503,60
110,tasic,110,0.0,12057.8,12091.2,1.00276999120901,46
111,tasic,111,0.0,11989.7,12010.2,1.0017098009124499,51
112,tasic,112,0.0,12275.7,12342.0,1.0054009140008309,59
113,tasic,113,0.0,11810.5,11297.8,0.9565894754667457,46
114,tasic,114,0.0,13115.8,12872.2,0.9814269811982496,16
115,tasic,115,0.0,6885.7,10422.6,1.5136587420305851,56
116,tasic,116,0.0,6647.5,9564.3,1.4387814968033095,18
117,tasic,117,0.0,5593.1,9423.0,1.6847544295649997,583
118,tasic,118,0.0,5860.7,10275.0,1.7532035422389818,52
119,tasic,119,0.0,9386.333333333334,10291.7,1.0964558400511382,4
120,tasic,120,0.0,9510.5,11191.1,1.176709952158141,13
121,tasic,121,0.0,6234.0,10719.6,1.7195380173243504,83
122,tasic,122,0.0,7773.7,10492.4,1.3497305015629624,37
123,tasic,123,0.0,9430.1,11517.8,1.2213868357705644,12
124,tasic,124,0.0,5446.8,10338.1,1.8980135125211133,80
125,tasic,125,0.0,6522.166666666667,11819.8,1.8122505302430172,7
126,tasic,126,0.0,6040.6,11143.7,1.8448001854120453,40
127,tasic,127,0.0,6110.3,10790.2,1.765903474461156,36
128,tasic,128,0.0,6455.2,10344.8,1.602552980542818,110
129,tasic,129,0.0,6066.0,10959.4,1.8066930431915595,183
130,tasic,130,0.0,6138.0,9533.6,1.5532095144998372,7
131,tasic,131,0.0,6349.1,10519.8,1.6568962530122378,30
132,tasic,132,0.0,5154.1,10148.2,1.968956752876351,106
133,tasic,0,0.2,7.274508668353589e+21,8.450633216577815e+21,1.161677523781192,68
134,tasic,1,0.2,8.761656065943e+21,9.758453478165232e+21,1.113768151217078,76
135,tasic,2,0.2,9.294899863058689e+21,1.1340925082639217e+22,1.2201234278716844,115
136,tasic,3,0.2,7.743703329362548e+21,1.0511013232101946e+22,1.3573625931983115,287
137,tasic,4,0.2,4.447587637398578e+21,7.348362346867707e+21,1.6522130525494962,534
138,tasic,5,0.2,7.587634826419791e+21,9.870785315525873e+21,1.3009041079779247,879
139,tasic,6,0.2,8.189053635691358e+21,9.636152528509438e+21,1.1767113707145611,76
140,tasic,7,0.2,9.742872073130192e+21,1.2644895752515666e+22,1.2978612115198502,68
141,tasic,8,0.2,8.273645934944712e+21,1.0772899817394081e+22,1.3020740677206741,71
142,tasic,9,0.2,1.136467162245658e+22,1.362074289324486e+22,1.1985161864536662,48
143,tasic,10,0.2,1.234319179835704e+22,1.5840203476006357e+22,1.2833150237619084,86
144,tasic,11,0.2,1.448531983564439e+22,1.7980436386116264e+22,1.2412868055471824,49
145,tasic,12,0.2,7.920497541086393e+21,1.0720085335020965e+22,1.3534611025901,56
146,tasic,13,0.2,4.785447131212597e+21,8.577539549615973e+21,1.7924217558835485,148
147,tasic,14,0.2,3.8094851793208696e+21,7.520023490319511e+21,1.9740261836797939,213
148,tasic,15,0.2,4.791131915973768e+21,6.847493109372583e+21,1.429201539315344,80
149,tasic,16,0.2,6.478483686860535e+21,9.681645046745725e+21,1.4944307209388743,289
150,tasic,17,0.2,7.031736414986183e+21,1.0985766229167462e+22,1.5623120067120788,128
151,tasic,18,0.2,8.472366455574924e+21,1.0860976182009818e+22,1.2819294631505413,118
152,tasic,19,0.2,9.267622985341092e+21,1.2439599556285073e+22,1.342264308330324,137
153,tasic,20,0.2,5.720048431686073e+21,7.676278413984378e+21,1.341995352952226,366
154,tasic,21,0.2,4.725720689490543e+21,6.562688129058413e+21,1.3887168879136411,115
155,tasic,22,0.2,1.0728287190827858e+22,1.6093062645939054e+22,1.5000588966053972,211
156,tasic,23,0.2,4.0890825206356205e+21,8.087815686934286e+21,1.9779047368496463,116
157,tasic,24,0.2,4.40195164204751e+21,9.031729913264889e+21,2.0517558228022463,289
158,tasic,25,0.2,9.268098274409358e+21,1.213636750265993e+22,1.3094776450709746,242
159,tasic,26,0.2,5.623002316183976e+21,9.034821588696952e+21,1.6067611358958838,232
160,tasic,27,0.2,6.407380330060305e+21,8.619626331674756e+21,1.3452652859134444,207
161,tasic,28,0.2,5.511161203169714e+21,7.13957899532344e+21,1.295476349197906,61
162,tasic,29,0.2,6.057102058708871e+21,6.980897268863804e+21,1.1525143874415498,179
163,tasic,30,0.2,1.1199540905798242e+22,1.5602996925551268e+22,1.3931818327904193,67
164,tasic,31,0.2,8.766997077170141e+21,1.101801778695148e+22,1.2567607460076782,178
165,tasic,32,0.2,6.90367628651868e+21,1.1915665291684782e+22,1.725988415035245,59
166,tasic,33,0.2,7.727959253917679e+21,8.773380945150899e+21,1.1352778472147411,74
167,tasic,34,0.2,1.040378978718677e+22,1.2761550454670397e+22,1.2266251736830964,238
168,tasic,35,0.2,9.258254679781935e+21,1.2292988717780852e+22,1.3277868392004957,63
169,tasic,36,0.2,7.113981964483867e+21,7.394338706796076e+21,1.0394092568285769,89
170,tasic,37,0.2,5.803995999807536e+21,8.95613154786074e+21,1.5430974708042065,115
171,tasic,38,0.2,6.550399106992609e+21,6.929411583306779e+21,1.057860974594597,555
172,tasic,39,0.2,5.559564727798633e+21,5.599646401526057e+21,1.0072094985290863,203
173,tasic,40,0.2,9.44367322372411e+21,1.1033878581595257e+22,1.1683884353258096,79
174,tasic,41,0.2,9.644407352760503e+21,1.2705125893386642e+22,1.317356829577514,208
175,tasic,42,0.2,1.1876596787420273e+22,1.4688988646241871e+22,1.2368011568600603,61
176,tasic,43,0.2,8.534472211157433e+21,1.0678964921182114e+22,1.2512742038366598,126
177,tasic,44,0.2,8.803348849753513e+21,1.2809466999499355e+22,1.4550675223847354,103
